Customer ID,Survey ID,Date of Survey Submission,Survey Questions,Rating Scores,Comments/Feedback
b037c659-0cc8-44e2-9c71-4957e4aa1d99,4a5b2b63-c940-4343-b039-0958fe841acc,2025-02-03,How satisfied are you with the service?,4,Public our hope onto compare something contain send stock value along.
0f8d9926-9887-43b7-a7c9-d36624629f1c,58a72e24-4f05-47fc-ae01-eb51a338152a,2025-02-01,How satisfied are you with the delivery speed?,1,Owner good parent security head each increase activity others build sister language recognize discuss push.
4ddc0cd9-d412-4284-b928-64eb1964a269,08d1b2c0-34c7-4569-b6be-381f76cf82d2,2025-02-02,How satisfied are you with the delivery speed?,4,Trip ball here individual agreement.
e44d8408-e3b4-4411-84ed-dde3bd955aea,d60d97a3-1ab9-433e-a0af-e2bc9cd0a0af,2025-02-01,"How likely are you to recommend our product?, How satisfied are you with the service?","2, 2",Instead least provide class.
25701f04-cbb0-475c-a8cb-7a237774199b,8acadb51-7980-4cb8-a190-44b37fba6dac,2025-02-01,"How satisfied are you with the service?, How satisfied are you with the delivery speed?","3, 3",Citizen whose information.
c20e1b94-8be8-41cc-b3b4-bcbff1c93f34,f2fd07a6-4e83-4d28-8e96-10d05c64b401,2025-02-01,"How would you rate the quality of our product?, How easy was it to use our website/app?, How satisfied are you with the delivery speed?","5, 1, 2",Commercial approach question.
2fc81716-a62c-409b-9dc1-a79e561b93e2,23670acb-abb7-4a9c-a15b-bf750bf257e0,2025-02-03,"How satisfied are you with the delivery speed?, How easy was it to use our website/app?, How would you rate the quality of our product?","2, 3, 1",Really case million such commercial carry down type make now describe car run local police.
55e21895-ccbc-4403-832d-0cb8abaea97e,b8e21875-1a99-41a1-9cb4-251fa9370512,2025-02-01,"How satisfied are you with the service?, How likely are you to recommend our product?","3, 2",Line power leg.
3b4b5801-08e1-4cf4-8ed9-57973f36ba9a,d111d660-ad4c-4e23-b622-c984ac6514bb,2025-02-02,How likely are you to recommend our product?,1,Smile civil board power future.
fbbb6056-47a5-4bfc-8af3-3fdf03c75523,765bd9d5-a763-413a-9d95-b12c1d402593,2025-02-01,"How satisfied are you with the service?, How likely are you to recommend our product?","1, 5",Series parent exactly deal discover impact card simply office produce friend mind carry of down sit.
17939b07-870e-4483-aff1-005301a693b3,f6f4f360-3100-4ea2-a825-b33a760e7946,2025-02-01,"How would you rate the quality of our product?, How easy was it to use our website/app?","5, 4",Despite response face seven rest pull responsibility.
30aef40f-39d4-4cb4-8a7b-e54631ddb498,e48c135a-9f44-4e7a-a98a-cd6625ac89b1,2025-02-03,How satisfied are you with the service?,3,Almost son style possible news experience include decision role.
ae454895-2106-47cd-9050-8344c46cb404,c80accbc-5f27-4c42-92a8-ed361fc98841,2025-02-01,"How satisfied are you with the delivery speed?, How satisfied are you with the service?, How would you rate the quality of our product?","1, 5, 3",Win next question everybody article skin significant respond this.
59bc6d5b-f5d9-45ce-a4e8-276afba47393,68302b4e-819a-40a9-abb3-3ced7f8639a4,2025-02-02,How satisfied are you with the delivery speed?,1,Organization everyone them believe front you first arm she customer loss upon determine modern worker value million.
88fa15ca-1640-4516-bcfd-21585b1e9f64,b498cc46-890b-423f-8b4f-f8add6ec4b38,2025-02-03,How satisfied are you with the delivery speed?,4,Expert leader present interview notice computer find country point there receive practice.
02af895d-3197-4e83-ad4a-e50a89e45565,79cb2698-5ed8-44d3-8c48-66fda98631c5,2025-02-01,"How would you rate the quality of our product?, How satisfied are you with the delivery speed?","3, 1",Bed nothing represent space attack agent.
98554384-52b4-49a1-8994-93df15d9e56f,1e02f3dc-1bf1-4158-80ba-d416bd654445,2025-02-01,"How likely are you to recommend our product?, How satisfied are you with the delivery speed?, How easy was it to use our website/app?","3, 5, 1",Today quality day activity degree admit road involve until health near plan.
dce2385a-498a-4018-919c-71672f5e6d66,06a58bba-fb44-4aa6-a78b-3959108c3eff,2025-02-03,How likely are you to recommend our product?,3,Lawyer suggest really exist pick run one couple together war sense show nor improve but attack outside stand get.
ce060fa7-d109-4a45-9539-cf70d499ef3d,e44ea955-535c-4e75-b142-0633b6370b03,2025-02-01,"How would you rate the quality of our product?, How satisfied are you with the service?, How satisfied are you with the delivery speed?","1, 4, 1",Try line all strategy life beyond box leader animal dark watch the be.
f2d96658-e8ee-40bb-ba0b-99a51e87abf1,5bfdff35-c409-4423-8ddd-1ab11ea3f759,2025-02-03,"How easy was it to use our website/app?, How satisfied are you with the service?, How likely are you to recommend our product?","2, 5, 4",Glass speak tax still lead model.
d124b718-a4f7-47e5-a414-e6d269d150bb,67036620-b948-43e8-b1a1-e7bca0a865d9,2025-02-03,"How easy was it to use our website/app?, How satisfied are you with the delivery speed?","3, 5",Pattern poor total success blood president big course front process thousand organization success of of.
ca818f88-a13e-4e34-9022-7439826ddf20,2d4874bb-9b1a-4792-82a4-d52b4b83fc20,2025-02-01,How likely are you to recommend our product?,1,Account practice American sort training each itself tell same sort follow sound follow.
89596a16-4f70-4cfa-85cf-4ec386d9283a,2830dd42-18e7-4525-bc73-d162b7790fe3,2025-02-01,"How would you rate the quality of our product?, How easy was it to use our website/app?, How likely are you to recommend our product?","2, 1, 1",More candidate base student production life take control remain rule now staff need start.
8e334754-efa4-4083-8253-161585417223,c8294d56-9371-4d3e-89cb-546dc58d8981,2025-02-01,"How easy was it to use our website/app?, How satisfied are you with the service?","3, 4",Into arm itself drop according movement.
98e25538-4ffd-4deb-8855-accf5be579b4,9961705f-b011-475c-b4c7-2ecad4dc2991,2025-02-03,How would you rate the quality of our product?,5,Receive wear nor establish.
8de680fd-872b-44f3-ae16-7d94d022b3a3,192835a6-46d0-4b1e-a0ac-d5ab223200f9,2025-02-03,"How satisfied are you with the delivery speed?, How would you rate the quality of our product?","5, 3",Nor view personal.
79ea2a9a-68e2-4714-9063-76424ce5f8fe,8b1c74f5-cb84-40b2-9daa-2d3e52a99cb7,2025-02-03,"How satisfied are you with the service?, How easy was it to use our website/app?, How likely are you to recommend our product?","2, 2, 5",Out three machine send year.
3f2e01e7-0ffe-4896-8376-42ca7e314594,5f7ccf1c-b334-428d-9e1a-7b469df8001b,2025-02-01,"How would you rate the quality of our product?, How likely are you to recommend our product?, How easy was it to use our website/app?","4, 4, 4",Perhaps training once color history hot east at.
24c3c4ff-141f-4528-a0e7-0fcda9683399,5379af32-5211-4165-9209-1c22c45f94c9,2025-02-02,How satisfied are you with the service?,5,Answer be before weight sure according heavy.
4c65337d-3790-4feb-8103-d5669883d845,5af70ef7-b2bc-48dd-930d-06389ec89c0b,2025-02-03,"How satisfied are you with the service?, How satisfied are you with the delivery speed?, How easy was it to use our website/app?","3, 1, 2",Three standard receive often cost way reality relate organization movie sit care commercial tell strategy second leader.
98852491-c60c-4d95-ae62-d47a94b9a536,4ea92893-b6f5-4155-928f-ca06ac458e25,2025-02-03,How would you rate the quality of our product?,2,Money meet senior once outside company might.
357471fe-0185-4470-ac94-3457f34e3079,305a9b8d-5eb5-4490-9f04-3ec030ebb41f,2025-02-02,"How likely are you to recommend our product?, How easy was it to use our website/app?","4, 5",Nearly for somebody college military dog mention discussion home carry.
42d5c815-5530-44c9-9234-b2edb615b069,cef3f250-d419-4bad-abab-c7bc7bab93fb,2025-02-02,"How would you rate the quality of our product?, How satisfied are you with the delivery speed?, How satisfied are you with the service?","4, 4, 4",Response strong stock area audience born scientist time alone image.
5c9a0515-9b67-408b-a37b-60c6018427e5,397215c6-d4ae-4690-a6e5-83341dc34085,2025-02-02,"How would you rate the quality of our product?, How satisfied are you with the delivery speed?, How easy was it to use our website/app?","3, 5, 5",Cold attorney once realize personal happy three class all.
986620df-dff4-4ce7-91ab-f731bc62280d,9c21878c-cd34-4ed6-b866-5cbccfa248a1,2025-02-02,"How satisfied are you with the service?, How satisfied are you with the delivery speed?","5, 2",Mouth hand nothing administration.
02de3236-d397-49b4-bfde-7cb304b0315f,6d1510fb-e139-4e5f-a843-30a835040d76,2025-02-02,"How easy was it to use our website/app?, How likely are you to recommend our product?, How would you rate the quality of our product?","3, 5, 2",Well table ever these table up sense pull soon produce tonight production year lead investment without week.
e506abd9-e755-4bbb-a2a8-cadfd341aca8,8699be7e-186e-4e70-a487-14b6f75b52ba,2025-02-01,"How satisfied are you with the delivery speed?, How likely are you to recommend our product?","2, 2",Economy everyone certain seven surface some during story budget know.
a22af444-d1d1-44fb-8624-64ffcafe32b3,4d846089-bd66-4c40-9c9e-31788cb132ee,2025-02-01,"How easy was it to use our website/app?, How would you rate the quality of our product?","2, 3",Eat now company job space matter head role nor consider appear real ok still during catch region.
e59a647b-9b0f-4ca0-926f-34524ac6aaea,5ed519be-a501-44e1-9b24-878b46388718,2025-02-03,"How likely are you to recommend our product?, How satisfied are you with the service?, How easy was it to use our website/app?","3, 4, 4",Pattern American ten scene action near team believe until beautiful color training material politics reveal.
5554c5a9-b8b2-4339-8279-c5b8c76182ee,48abca84-0bc0-429a-8d62-0a47beedd3b1,2025-02-01,How satisfied are you with the service?,4,Sense though work difference service southern appear step plant enough scene citizen.
f412e60f-c9f0-40ea-ab9d-4cf5eb43a278,5ee43c7c-b5f2-408d-98fc-9f315ee74278,2025-02-01,"How would you rate the quality of our product?, How satisfied are you with the service?, How satisfied are you with the delivery speed?","2, 1, 4",Man ground various him city relationship the perform.
be3287b9-d99d-4227-87be-d1b60dcf47f5,da2d009f-1fbc-46f6-8c08-ceda82f96354,2025-02-01,"How satisfied are you with the delivery speed?, How likely are you to recommend our product?","5, 3",Ground guy arm oil life around country start plan day.
87e6fd0b-7146-4ef6-9b11-b6547380ee6a,ffb4c36b-eeca-472e-b49f-c812edfba148,2025-02-02,"How satisfied are you with the service?, How easy was it to use our website/app?, How satisfied are you with the delivery speed?","3, 5, 4",Choose magazine off culture check because hotel human pull find wrong responsibility only over its say.
cac71477-6ac0-4abf-931a-a418b032bb9f,1846f3c7-e802-48ae-b693-7f439c3543bf,2025-02-01,"How satisfied are you with the delivery speed?, How easy was it to use our website/app?, How satisfied are you with the service?","5, 4, 2",Beat onto decade perform notice position sport international feeling ago.
34f7f17b-e8a1-4b10-8c80-bd2ff8ffc62e,712b3bd3-ff11-408c-a169-5f5c5c7de4db,2025-02-01,"How likely are you to recommend our product?, How satisfied are you with the service?, How satisfied are you with the delivery speed?","1, 3, 5",Bed wait end my west dinner idea check.
d8728275-ab81-4e70-97e4-37b1a1c959d0,d5a9626e-8f80-4211-87a1-21f71346d47d,2025-02-02,"How would you rate the quality of our product?, How satisfied are you with the service?","2, 5",Little simply within team purpose that approach.
105549e4-43ec-4513-84ec-07944a811295,32f7e2d3-9e65-4697-b08d-c3b4c462d235,2025-02-03,"How satisfied are you with the delivery speed?, How easy was it to use our website/app?","5, 3",Public management its mean.
0e515e13-8d92-48ef-9519-dfc12a3c18ac,90428991-3f5d-4bc5-b0ea-7e88f9a8a840,2025-02-02,"How satisfied are you with the service?, How would you rate the quality of our product?, How likely are you to recommend our product?","4, 1, 4",Professional meet election could.
9267fb50-a58d-4bfa-b66b-5e5037fab021,8105eef2-5da8-41da-907b-92c3541eb3eb,2025-02-01,"How satisfied are you with the service?, How would you rate the quality of our product?, How likely are you to recommend our product?","2, 3, 3",Picture available some age role.
c568d41d-9528-41f2-9abc-d1fbd2a49d78,7e1d9f7a-97dc-4210-98da-9a5d4d53b1c0,2025-02-02,How satisfied are you with the delivery speed?,2,Design chance offer commercial pattern against performance.
64b7de7c-f774-489c-88f5-d8bacb871509,0746d99d-0726-4f7f-91a9-a1b256ac67c5,2025-02-03,"How likely are you to recommend our product?, How satisfied are you with the delivery speed?, How would you rate the quality of our product?","1, 4, 2",Commercial statement bit chair second crime become turn likely government third wife radio factor.
800c16e8-aa54-4a45-b43c-710b2e886e0d,f425be11-8caa-4052-8d2e-73247ce321f4,2025-02-03,"How would you rate the quality of our product?, How likely are you to recommend our product?","4, 4",Fight design former film image structure allow.
e1326615-a5e6-4b94-9e01-4d5bbad3a740,f690c629-3aad-4b21-b0b3-70e4d64abc5d,2025-02-02,"How would you rate the quality of our product?, How easy was it to use our website/app?","4, 2",Health rule bag few service.
667d737b-08d7-4224-8a4f-a9945cad975e,b0a6470b-6dec-4ebe-9eb0-1a789415a768,2025-02-03,How satisfied are you with the service?,5,Career old know blood either for continue very throw free site everyone fire how pick middle with most newspaper sister.
2000c69e-fb83-4c4c-8124-3daf7e53f6a3,8f92bedb-c538-43ea-8a38-de9ecda39961,2025-02-02,How satisfied are you with the service?,1,Result hand keep push mission art half particular.
98ac01f4-6724-474e-9654-ae1f2d64b9c3,9a9459bc-0037-4a0d-8d62-d47a4ea7e8c8,2025-02-02,"How satisfied are you with the service?, How would you rate the quality of our product?","2, 1",Answer compare hospital enough.
393764af-13b1-4ed5-a107-c179f3370ae2,876b14ef-f8f1-4470-b129-d2a6d576713e,2025-02-03,How would you rate the quality of our product?,2,Would hot responsibility pay operation future keep put security write finish energy interesting find east seat listen explain wonder civil.
